strategy,symbol,n_trades,total_pnl_usdt,gross_pnl_usdt,total_fees_usdt,win_rate_pct,sharpe,sortino,calmar,max_drawdown_pct,profit_factor,group
B_MACD Centerline Cross + Divergence,DOT_USDT,2252,-1156.81,1055.42,2212.23,47.4,-0.302,-0.095,-0.108,-19.76,0.95,B_New
B_Volatility Breakout (TTM Squeeze),DOGE_USDT,428,-961.36,-488.68,472.68,42.1,-0.305,-0.042,-0.098,-14.99,0.88,B_New
"B_SuperTrend (ATR×3, 10)",ATOM_USDT,772,-1335.34,0.07,1335.41,37.7,-0.307,-0.073,-0.071,-28.33,0.92,B_New
B_Volatility Breakout (TTM Squeeze),NEAR_USDT,304,-923.2,-388.48,534.73,45.7,-0.315,-0.039,-0.124,-13.92,0.88,B_New
B_Ornstein-Uhlenbeck Filter,ADA_USDT,3792,-1754.76,905.97,2660.73,52.3,-0.318,-0.096,-0.098,-24.22,0.95,B_New
B_Elliott Wave + Base ML,UNI_USDT,616,-1469.64,-583.09,886.55,41.7,-0.319,-0.052,-0.124,-22.38,0.91,B_New
B_Ornstein-Uhlenbeck Filter,ATOM_USDT,3576,-1609.5,1237.16,2846.66,54.6,-0.32,-0.086,-0.132,-18.69,0.95,B_New
B_Futures Short RF Model,ADA_USDT,774,-1502.09,-546.51,955.58,47.2,-0.321,-0.05,-0.086,-23.33,0.91,B_New
B_VWAP Reversion,DOGE_USDT,2615,-1532.78,527.55,2060.33,58.5,-0.325,-0.067,-0.122,-19.71,0.94,B_New
A_MACD Momentum,LTC_USDT,3585,-1925.87,926.22,2852.1,36.4,-0.336,-0.155,-0.07,-35.97,0.95,A_Original
B_Keltner Channel Breakout,ATOM_USDT,903,-1833.54,-79.62,1753.92,46.2,-0.343,-0.072,-0.11,-25.81,0.92,B_New
B_OU Mean-Reversion Entry,LTC_USDT,1,-4.52,-4.22,0.3,0.0,-0.345,0.0,-0.119,-0.05,0.0,B_New
B_OFI Momentum,LINK_USDT,2236,-1871.61,52.43,1924.04,44.1,-0.351,-0.106,-0.098,-28.67,0.94,B_New
B_OFI Momentum,ICP_USDT,1572,-1438.52,420.7,1859.22,43.6,-0.351,-0.106,-0.132,-23.25,0.94,B_New
B_Volatility Breakout (TTM Squeeze),ICP_USDT,307,-845.31,-156.95,688.36,42.0,-0.353,-0.045,-0.088,-20.05,0.87,B_New
A_RSI Mean Reversion,SUI_USDT,57,-348.2,-203.36,144.84,49.1,-0.354,-0.018,-0.177,-6.61,0.79,A_Original
B_Futures Short RF Model,LTC_USDT,740,-1624.32,-691.67,932.64,47.4,-0.355,-0.044,-0.121,-17.34,0.89,B_New
B_OFI Momentum,APT_USDT,1102,-1103.41,1176.35,2279.76,40.6,-0.367,-0.132,-0.12,-27.04,0.94,B_New
A_Bollinger Band Reversion,DOGE_USDT,941,-1320.76,-300.09,1020.67,60.7,-0.372,-0.046,-0.101,-20.42,0.9,A_Original
A_RSI Mean Reversion,ETH_USDT,196,-683.97,-500.47,183.5,49.0,-0.377,-0.025,-0.087,-9.35,0.8,A_Original
B_Ornstein-Uhlenbeck Filter,BNB_USDT,3773,-1949.21,350.49,2299.69,51.5,-0.381,-0.113,-0.098,-25.84,0.94,B_New
A_RSI Mean Reversion,BTC_USDT,191,-719.35,-529.65,189.7,49.7,-0.386,-0.023,-0.075,-11.35,0.78,A_Original
B_OU Mean-Reversion Entry,HBAR_USDT,1,-23.26,-22.96,0.3,0.0,-0.389,0.0,-0.152,-0.23,0.0,B_New
B_Trend RF Model,UNI_USDT,41,-838.05,-789.61,48.44,43.9,-0.39,-0.015,-0.139,-11.07,0.67,B_New
A_Bollinger Band Reversion,UNI_USDT,778,-1436.46,-526.55,909.92,61.3,-0.403,-0.052,-0.187,-14.5,0.9,A_Original
A_MACD Momentum,ATOM_USDT,2915,-2112.57,531.22,2643.79,37.8,-0.413,-0.184,-0.101,-32.81,0.94,A_Original
B_Futures Short RF Model,ATOM_USDT,656,-1808.0,-748.08,1059.93,50.3,-0.416,-0.06,-0.092,-30.4,0.89,B_New
A_MACD Momentum,ICP_USDT,2121,-1777.6,340.36,2117.96,37.2,-0.437,-0.196,-0.131,-29.3,0.93,A_Original
A_MACD Momentum,HBAR_USDT,2893,-2637.39,-623.63,2013.76,36.8,-0.448,-0.227,-0.117,-38.89,0.91,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BNB_USDT,4566,-2207.2,415.28,2622.48,52.4,-0.451,-0.129,-0.099,-29.14,0.94,B_New
B_Futures Short RF Model,UNI_USDT,513,-1547.23,-766.29,780.94,47.6,-0.454,-0.067,-0.171,-17.2,0.87,B_New
B_Futures Short RF Model,SUI_USDT,256,-888.18,-176.31,711.87,44.1,-0.459,-0.075,-0.141,-21.56,0.87,B_New
B_Donchian Breakout,SUI_USDT,217,-929.22,-286.3,642.92,41.9,-0.461,-0.073,-0.202,-15.79,0.86,B_New
B_Ornstein-Uhlenbeck Filter,DOGE_USDT,3119,-2094.35,118.62,2212.96,51.5,-0.467,-0.129,-0.145,-23.3,0.92,B_New
B_OU Mean-Reversion Entry,DOT_USDT,2,-15.07,-14.47,0.6,0.0,-0.476,-0.004,-0.175,-0.15,0.0,B_New
A_RSI Mean Reversion,TRX_USDT,189,-817.15,-491.8,325.36,46.0,-0.479,-0.032,-0.127,-8.48,0.74,A_Original
A_Bollinger Band Reversion,APT_USDT,500,-1025.91,219.12,1245.02,62.0,-0.479,-0.06,-0.173,-17.34,0.88,A_Original
A_Ensemble A (RSI+MACD+BB),HBAR_USDT,3607,-2219.96,95.85,2315.81,40.3,-0.493,-0.219,-0.161,-23.18,0.93,A_Original
B_Trend RF Model,HBAR_USDT,13,-560.68,-543.88,16.8,46.2,-0.495,-0.007,-0.136,-6.42,0.3,B_New
B_Scalping RF Model (1m),ICP_USDT,4540,-2140.6,1426.64,3567.24,48.3,-0.502,-0.198,-0.135,-35.04,0.95,B_New
B_Funding Rate Arb,BNB_USDT,4,-81.39,-36.77,44.62,25.0,-0.511,-0.006,-0.115,-0.84,0.03,B_New
A_Ensemble A (RSI+MACD+BB),ADA_USDT,4160,-2318.69,522.54,2841.23,40.7,-0.515,-0.203,-0.111,-29.15,0.94,A_Original
B_Scalping RF Model (1m),SHIB_USDT,4540,-1952.18,567.59,2519.77,47.4,-0.516,-0.216,-0.147,-28.89,0.95,B_New
B_Donchian Breakout,LTC_USDT,495,-2038.67,-1342.17,696.5,43.0,-0.53,-0.063,-0.125,-21.41,0.82,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ADA_USDT,4603,-2628.13,234.43,2862.56,52.3,-0.531,-0.16,-0.118,-31.57,0.93,B_New
B_VWAP Reversion,LINK_USDT,3071,-2554.13,-305.51,2248.62,60.4,-0.531,-0.122,-0.126,-31.4,0.92,B_New
B_MTF SMA-200 Filter,TRX_USDT,3314,-2969.06,385.36,3354.43,32.1,-0.533,-0.209,-0.129,-33.72,0.91,B_New
B_Funding Rate Arb,APT_USDT,11,-364.13,-65.99,298.14,36.4,-0.535,-0.012,-0.177,-5.87,0.42,B_New
B_MTF SMA-200 Filter,LTC_USDT,3808,-3443.83,-378.37,3065.46,33.5,-0.536,-0.217,-0.11,-44.61,0.92,B_New
A_Ensemble A (RSI+MACD+BB),LTC_USDT,4381,-2435.31,534.2,2969.51,39.8,-0.537,-0.219,-0.093,-35.26,0.93,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),APT_USDT,2053,-1332.22,960.26,2292.48,52.4,-0.542,-0.167,-0.161,-24.55,0.93,B_New
B_VWAP Reversion,BNB_USDT,2662,-2338.14,-738.66,1599.48,60.1,-0.544,-0.1,-0.112,-27.7,0.9,B_New
B_MACD Centerline Cross + Divergence,APT_USDT,1467,-1355.44,624.75,1980.19,46.6,-0.547,-0.193,-0.179,-22.5,0.91,B_New
B_OFI Momentum,LTC_USDT,2636,-2682.69,-624.24,2058.46,42.4,-0.554,-0.159,-0.091,-39.99,0.92,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ATOM_USDT,4255,-2595.91,410.65,3006.56,53.7,-0.563,-0.168,-0.145,-28.86,0.93,B_New
B_VWAP Reversion,ADA_USDT,3147,-2560.4,-418.49,2141.92,60.4,-0.566,-0.114,-0.121,-29.92,0.91,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LINK_USDT,4464,-2672.27,81.81,2754.08,53.1,-0.573,-0.18,-0.154,-27.17,0.93,B_New
B_VWAP Reversion,ATOM_USDT,2950,-2632.75,-203.0,2429.75,59.9,-0.578,-0.12,-0.131,-32.44,0.92,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),AVAX_USDT,3496,-2381.72,326.22,2707.95,52.2,-0.584,-0.189,-0.138,-34.37,0.94,B_New
B_OFI Momentum,UNI_USDT,1713,-2676.69,-1337.07,1339.62,43.7,-0.6,-0.141,-0.158,-34.1,0.88,B_New
B_MTF SMA-200 Filter,SUI_USDT,1282,-1792.04,179.76,1971.8,35.3,-0.601,-0.249,-0.251,-25.35,0.91,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOGE_USDT,3756,-3031.32,-714.35,2316.98,52.1,-0.604,-0.16,-0.157,-32.79,0.9,B_New
B_OFI Momentum,NEAR_USDT,1746,-2698.32,-1106.83,1591.49,42.6,-0.616,-0.189,-0.151,-36.42,0.9,B_New
B_VWAP Reversion,AVAX_USDT,2454,-2387.86,-117.59,2270.27,58.5,-0.619,-0.141,-0.132,-36.03,0.92,B_New
B_OFI Momentum,TRX_USDT,2446,-2406.49,-361.16,2045.32,39.5,-0.626,-0.193,-0.116,-29.62,0.89,B_New
A_Ensemble A (RSI+MACD+BB),TRX_USDT,4151,-2518.07,270.75,2788.82,39.0,-0.669,-0.243,-0.125,-28.77,0.91,A_Original
A_Ensemble A (RSI+MACD+BB),APT_USDT,1788,-1446.95,644.67,2091.62,41.7,-0.673,-0.27,-0.199,-21.68,0.91,A_Original
B_OFI Momentum,SUI_USDT,946,-1486.99,-319.41,1167.58,41.3,-0.674,-0.208,-0.269,-19.39,0.89,B_New
B_VWAP Reversion,SUI_USDT,1293,-1425.1,-87.24,1337.86,60.5,-0.677,-0.139,-0.256,-19.46,0.9,B_New
A_Bollinger Band Reversion,TRX_USDT,1074,-2119.67,-939.72,1179.95,57.9,-0.683,-0.088,-0.135,-22.1,0.83,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOT_USDT,3343,-2484.14,-59.69,2424.44,52.6,-0.685,-0.203,-0.182,-26.79,0.91,B_New
A_Ensemble A (RSI+MACD+BB),BTC_USDT,4333,-2323.0,365.57,2688.58,40.2,-0.686,-0.234,-0.107,-27.94,0.91,A_Original
B_OFI Momentum,HBAR_USDT,2066,-3494.59,-2102.98,1391.61,42.8,-0.688,-0.199,-0.143,-44.15,0.86,B_New
B_Ichimoku Cloud,SUI_USDT,617,-1853.46,-579.49,1273.97,37.0,-0.691,-0.246,-0.291,-22.64,0.87,B_New
B_Ichimoku Cloud,UNI_USDT,1138,-3440.13,-2127.27,1312.85,36.6,-0.704,-0.175,-0.166,-43.39,0.87,B_New
B_Ornstein-Uhlenbeck Filter,DOT_USDT,2803,-2612.09,-480.7,2131.39,52.2,-0.724,-0.2,-0.182,-28.31,0.9,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),SHIB_USDT,2747,-2315.42,-966.11,1349.31,51.9,-0.726,-0.216,-0.187,-27.54,0.9,B_New
B_Ornstein-Uhlenbeck Filter,SHIB_USDT,2256,-2089.62,-938.62,1151.01,51.4,-0.743,-0.204,-0.184,-24.95,0.89,B_New
B_VWAP Reversion,BTC_USDT,2230,-2486.8,-991.22,1495.58,59.1,-0.759,-0.131,-0.117,-27.62,0.87,B_New
B_Ornstein-Uhlenbeck Filter,BTC_USDT,3456,-2682.02,-474.13,2207.9,47.5,-0.761,-0.206,-0.12,-29.45,0.89,B_New
B_VWAP Reversion,DOT_USDT,2258,-2810.43,-909.31,1901.12,59.9,-0.782,-0.157,-0.189,-29.65,0.88,B_New
B_Ornstein-Uhlenbeck Filter,LINK_USDT,3704,-3302.69,-1031.37,2271.32,52.2,-0.792,-0.233,-0.162,-33.03,0.89,B_New
B_Trend RF Model,SUI_USDT,10,-390.67,-353.39,37.28,30.0,-0.794,-0.023,-0.337,-3.91,0.3,B_New
B_MTF SMA-200 Filter,UNI_USDT,2392,-4486.31,-2623.74,1862.57,34.4,-0.805,-0.216,-0.224,-44.86,0.85,B_New
A_MACD Momentum,SUI_USDT,1293,-1873.97,-525.45,1348.52,37.5,-0.807,-0.398,-0.322,-20.7,0.88,A_Original
B_Trend RF Model,DOGE_USDT,13,-973.54,-957.86,15.68,30.8,-0.814,-0.014,-0.15,-9.93,0.05,B_New
B_Volatility Breakout (TTM Squeeze),LTC_USDT,508,-2883.85,-2379.55,504.3,37.6,-0.817,-0.116,-0.13,-30.69,0.74,B_New
B_VWAP Reversion,UNI_USDT,2394,-3189.03,-1560.48,1628.56,59.0,-0.834,-0.168,-0.204,-32.35,0.87,B_New
B_Ornstein-Uhlenbeck Filter,ETH_USDT,3737,-3504.91,-1371.66,2133.25,50.6,-0.841,-0.239,-0.136,-35.47,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BTC_USDT,4162,-2951.39,-482.68,2468.71,48.7,-0.851,-0.239,-0.125,-31.59,0.89,B_New
B_Donchian Breakout,UNI_USDT,482,-3015.76,-2399.75,616.01,42.1,-0.858,-0.112,-0.181,-34.09,0.75,B_New
B_Futures Short RF Model,APT_USDT,301,-1781.09,-597.69,1183.4,45.5,-0.875,-0.116,-0.23,-23.41,0.77,B_New
A_Ensemble A (RSI+MACD+BB),UNI_USDT,2895,-3240.82,-1225.71,2015.11,41.1,-0.884,-0.295,-0.174,-38.56,0.89,A_Original
B_MACD Centerline Cross + Divergence,UNI_USDT,2335,-3585.92,-1929.02,1656.9,44.2,-0.953,-0.268,-0.191,-39.76,0.86,B_New
B_VWAP Reversion,XRP_USDT,2706,-3658.2,-1987.43,1670.77,58.9,-0.956,-0.178,-0.143,-38.64,0.84,B_New
B_VWAP Reversion,APT_USDT,1480,-2084.52,-133.69,1950.83,59.0,-0.963,-0.21,-0.216,-29.52,0.87,B_New
B_OFI Momentum,ATOM_USDT,2137,-4003.97,-2236.0,1767.97,43.9,-0.978,-0.262,-0.161,-43.7,0.84,B_New
B_Ornstein-Uhlenbeck Filter,LTC_USDT,3880,-4257.87,-1968.65,2289.22,52.2,-1.033,-0.279,-0.142,-45.19,0.86,B_New
A_MACD Momentum,UNI_USDT,2373,-4016.51,-2420.14,1596.38,37.0,-1.047,-0.348,-0.217,-40.2,0.85,A_Original
B_VWAP Reversion,LTC_USDT,3048,-4166.77,-2297.9,1868.87,58.8,-1.047,-0.205,-0.135,-46.1,0.85,B_New
B_Scalping RF Model (1m),NEAR_USDT,4571,-4028.7,-1488.09,2540.62,47.8,-1.05,-0.462,-0.202,-43.91,0.89,B_New
B_Scalping RF Model (1m),DOT_USDT,4814,-3736.15,-680.61,3055.55,46.7,-1.052,-0.437,-0.207,-38.06,0.89,B_New
B_Scalping RF Model (1m),AVAX_USDT,4802,-4028.35,-1296.74,2731.61,46.7,-1.052,-0.454,-0.211,-41.66,0.89,B_New
B_VWAP Reversion,ETH_USDT,2776,-3970.66,-2340.46,1630.2,58.4,-1.085,-0.205,-0.137,-41.33,0.83,B_New
B_Scalping RF Model (1m),APT_USDT,3017,-2551.74,519.96,3071.7,47.4,-1.087,-0.46,-0.263,-30.37,0.9,B_New
B_Scalping RF Model (1m),XRP_USDT,6767,-4320.8,-589.42,3731.38,46.2,-1.089,-0.433,-0.146,-46.93,0.89,B_New
B_Scalping RF Model (1m),LTC_USDT,7009,-4861.52,-1287.85,3573.67,45.2,-1.098,-0.467,-0.153,-49.82,0.89,B_New
B_Scalping RF Model (1m),ATOM_USDT,5791,-4552.26,-1091.38,3460.88,46.7,-1.102,-0.475,-0.177,-46.74,0.89,B_New
B_Scalping RF Model (1m),ETH_USDT,6752,-4601.6,-1146.45,3455.15,45.4,-1.104,-0.459,-0.144,-47.43,0.89,B_New
B_Scalping RF Model (1m),ADA_USDT,6753,-5049.46,-1629.26,3420.2,46.9,-1.154,-0.448,-0.153,-54.74,0.89,B_New
B_Scalping RF Model (1m),DOGE_USDT,5846,-4490.98,-1528.13,2962.86,45.4,-1.17,-0.427,-0.18,-46.36,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LTC_USDT,4630,-4737.55,-2245.34,2492.21,52.6,-1.192,-0.332,-0.144,-51.34,0.86,B_New
B_Ornstein-Uhlenbeck Filter,XRP_USDT,3478,-4712.22,-2823.85,1888.37,50.7,-1.197,-0.301,-0.16,-47.92,0.81,B_New
B_Ornstein-Uhlenbeck Filter,TRX_USDT,3449,-4114.27,-1896.24,2218.03,46.9,-1.201,-0.335,-0.149,-43.52,0.82,B_New
B_Scalping RF Model (1m),SOL_USDT,4599,-4365.02,-1877.68,2487.35,47.4,-1.203,-0.474,-0.218,-43.65,0.88,B_New
B_Scalping RF Model (1m),LINK_USDT,5724,-5037.87,-2322.21,2715.67,47.4,-1.208,-0.5,-0.181,-50.71,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ETH_USDT,4535,-4705.41,-2542.22,2163.18,51.1,-1.235,-0.344,-0.148,-47.62,0.84,B_New
B_Volatility Breakout (TTM Squeeze),ATOM_USDT,406,-3591.57,-2891.52,700.04,40.4,-1.239,-0.13,-0.162,-37.98,0.62,B_New
B_VWAP Reversion,TRX_USDT,2172,-4085.07,-2594.21,1490.86,59.3,-1.249,-0.212,-0.149,-43.32,0.8,B_New
B_Ornstein-Uhlenbeck Filter,UNI_USDT,2960,-4275.44,-2549.56,1725.88,51.9,-1.257,-0.338,-0.211,-44.8,0.83,B_New
B_Scalping RF Model (1m),HBAR_USDT,5654,-5181.11,-2405.19,2775.92,46.9,-1.342,-0.55,-0.191,-54.91,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),XRP_USDT,4246,-5003.18,-2921.36,2081.82,51.1,-1.346,-0.356,-0.158,-52.6,0.82,B_New
B_Scalping RF Model (1m),BNB_USDT,6318,-5400.58,-2875.0,2525.57,44.6,-1.353,-0.481,-0.159,-54.95,0.84,B_New
A_Ensemble A (RSI+MACD+BB),SUI_USDT,1573,-2408.73,-1063.18,1345.55,40.6,-1.36,-0.554,-0.328,-26.68,0.85,A_Original
B_Volatility Breakout (TTM Squeeze),SUI_USDT,174,-1934.54,-1534.26,400.28,37.4,-1.366,-0.154,-0.336,-20.53,0.59,B_New
B_Scalping RF Model (1m),UNI_USDT,4689,-5110.55,-2901.84,2208.7,47.3,-1.425,-0.503,-0.234,-51.11,0.84,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),UNI_USDT,3511,-5015.94,-3279.39,1736.55,51.9,-1.463,-0.404,-0.231,-50.36,0.81,B_New
B_Scalping RF Model (1m),BTC_USDT,6749,-4992.22,-1856.57,3135.65,43.3,-1.523,-0.578,-0.15,-50.88,0.84,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),TRX_USDT,4105,-4977.64,-2717.56,2260.09,47.6,-1.564,-0.422,-0.161,-51.81,0.81,B_New
B_Scalping RF Model (1m),SUI_USDT,2642,-3177.45,-1314.94,1862.51,47.7,-1.581,-0.643,-0.336,-35.5,0.85,B_New
B_Scalping RF Model (1m),TRX_USDT,5691,-5333.13,-2241.57,3091.56,41.4,-1.707,-0.694,-0.165,-55.72,0.83,B_New
